phone_number,call_timestamp,call_duration_sec,call_frequency_24h,is_international,country_code,number_length,is_toll_free,is_premium_rate,sequential_digits,hour_of_day,is_weekend,country_mismatch,repeated_calls_same_number,label
+13056040889,2024-03-26 07:27:35,8,14,0,+1,11,0,0,0,7,0,0,12,robocall
+13329575059,2024-01-04 08:28:42,2,3,0,+1,11,0,0,0,8,0,0,2,voip_fraud
+18007886409,2024-10-31 01:41:37,1,50,0,+1,11,1,0,0,1,0,0,7,robocall
+12009993236,2024-05-10 05:05:42,3,8,0,+1,11,0,0,0,5,0,1,2,spoofed
+13327387270,2024-11-10 05:44:51,5,20,0,+1,11,0,0,0,5,1,0,2,voip_fraud
+17373839127,2024-10-26 09:18:41,3,11,0,+1,11,0,0,0,9,1,0,0,voip_fraud
+17137269097,2024-09-02 02:34:59,485,3,0,+1,11,0,0,0,2,0,0,1,premium_rate
+18779580489,2024-05-03 16:41:20,4,48,0,+1,11,1,0,0,16,0,0,16,robocall
+18887523415,2024-02-19 20:07:42,5,33,0,+1,11,1,0,0,20,0,0,15,robocall
+17867958555,2024-11-29 13:56:42,3,18,0,+1,11,0,0,0,13,0,0,0,voip_fraud
+14157202834,2024-03-01 02:19:37,420,1,0,+1,11,0,0,0,2,0,0,1,legitimate
+17137960607,2024-12-01 03:53:31,447,3,0,+1,11,0,0,0,3,1,0,0,legitimate
+23408004458,2024-05-07 03:04:54,5,17,1,+23,11,0,0,0,3,0,1,16,spam
+66029160340,2024-04-21 09:24:53,14,8,1,+66,11,0,0,0,9,1,1,15,spam
+12025292608,2024-12-01 03:58:15,2,18,0,+1,11,0,0,0,3,1,0,2,voip_fraud
+12025120862,2024-08-29 20:39:41,1,19,0,+1,11,0,0,0,20,0,0,14,robocall
+19765341028,2024-03-07 03:17:11,374,3,0,+1,11,0,1,0,3,0,0,2,legitimate
+44824981420,2024-05-30 16:23:36,7,6,1,+44,11,0,0,0,16,0,1,14,spam
+17136102094,2024-07-26 17:06:58,184,1,0,+1,11,0,0,0,17,0,0,2,legitimate
+8557358629,2024-10-27 03:59:08,3,27,1,+85,10,0,0,0,3,1,1,6,spam
+14046751740,2024-03-09 16:28:24,522,3,0,+1,11,0,0,0,16,1,0,1,legitimate
+18774718292,2024-04-24 15:41:07,313,3,0,+1,11,1,0,0,15,0,0,0,legitimate
+16172828213,2024-06-06 13:37:52,191,5,0,+1,11,0,0,0,13,0,0,2,legitimate
+6246461562,2024-11-18 12:11:52,12,9,1,+62,10,0,0,0,12,0,1,12,spam
+18008282961,2024-04-08 14:24:08,456,3,0,+1,11,1,0,0,14,0,0,2,legitimate
+18003954713,2024-04-28 01:27:22,4,11,0,+1,11,1,0,0,1,1,0,6,robocall
+18008949066,2024-03-05 04:29:20,513,5,0,+1,11,1,0,0,4,0,0,1,legitimate
+86936212710,2024-10-17 22:37:02,13,30,1,+86,11,0,0,0,22,0,1,6,spam
+16283127435,2024-04-11 18:02:57,7,2,0,+1,11,0,0,0,18,0,0,2,voip_fraud
+12122029654,2024-07-30 13:17:18,7,33,0,+1,11,0,0,0,13,0,0,14,robocall
+18889632210,2024-05-18 18:03:49,165,5,0,+1,11,1,0,0,18,1,0,2,legitimate
+16172191726,2024-12-09 07:44:42,467,3,0,+1,11,0,0,0,7,0,0,2,legitimate
+18668616416,2024-07-26 05:50:09,514,2,0,+1,11,1,0,0,5,0,0,1,legitimate
+18001111111,2024-12-26 03:00:46,3,3,0,+1,11,1,0,1,3,0,1,18,spoofed
+11234567890,2024-06-02 07:12:45,5,9,0,+1,11,0,0,1,7,1,1,2,spoofed
+12028588940,2024-04-17 15:12:56,7,21,0,+1,11,0,0,0,15,0,0,7,robocall
+10123456789,2024-08-05 02:56:23,5,4,0,+1,11,0,0,1,2,0,1,4,spoofed
+16177112437,2024-08-29 05:16:29,442,2,0,+1,11,0,0,0,5,0,0,2,legitimate
+18667967824,2024-11-13 13:59:30,196,4,0,+1,11,1,0,0,13,0,0,2,legitimate
+623398733340,2024-02-29 01:20:44,3,25,1,+62,12,0,0,0,1,0,1,4,spam
+14151027886,2024-07-30 21:43:36,192,1,0,+1,11,0,0,0,21,0,0,1,legitimate
+14042616656,2024-06-02 14:23:19,559,5,0,+1,11,0,0,0,14,1,0,0,legitimate
+13123166570,2024-10-01 13:30:47,100,4,0,+1,11,0,0,0,13,0,0,0,legitimate
+12027077956,2024-12-07 00:54:18,1,7,0,+1,11,0,0,0,0,1,0,2,voip_fraud
+18889072334,2024-07-17 08:44:18,54,2,0,+1,11,1,0,0,8,0,0,0,legitimate
+16176647546,2024-06-18 01:51:01,7,11,0,+1,11,0,0,0,1,0,0,10,robocall
+998711450859,2024-04-18 16:26:16,5,26,1,+99,12,0,0,0,16,0,1,16,spam
+12125151618,2024-03-21 15:13:03,476,2,0,+1,11,0,0,0,15,0,0,1,legitimate
+15031389686,2024-03-02 23:10:29,195,1,0,+1,11,0,0,0,23,1,0,1,legitimate
+17021751380,2024-11-24 21:38:20,198,3,0,+1,11,0,0,0,21,1,0,1,legitimate
+7699470267,2024-02-10 08:31:42,9,8,1,+76,10,0,0,0,8,1,1,12,spam
+77662998,2024-01-20 23:57:29,7,6,1,+77,8,0,0,0,23,1,1,8,spam
+12028730785,2024-05-12 02:24:46,0,43,0,+1,11,0,0,0,2,1,0,14,robocall
+13126730989,2024-12-04 19:13:41,448,4,0,+1,11,0,0,0,19,0,0,1,legitimate
+10123456789,2024-03-30 20:51:40,5,9,0,+1,11,0,0,1,20,1,1,9,spoofed
+38058108052,2024-01-09 02:07:43,4,20,1,+38,11,0,0,0,2,0,1,4,spam
+16172313561,2024-11-28 23:06:45,980,2,0,+1,11,0,0,0,23,0,0,1,premium_rate
+12124470742,2024-02-20 03:35:26,39,5,0,+1,11,0,0,0,3,0,0,0,legitimate
+14151205122,2024-08-31 05:35:48,227,1,0,+1,11,0,0,0,5,1,0,1,premium_rate
+12009995796,2024-08-22 03:59:51,5,8,0,+1,11,0,0,0,3,0,1,0,spoofed
+11234567890,2024-02-16 22:26:40,1,9,0,+1,11,0,0,1,22,0,1,7,spoofed
+16174774212,2024-12-17 08:21:51,8,35,0,+1,11,0,0,0,8,0,0,10,robocall
+15033940209,2024-12-10 05:39:14,2,34,0,+1,11,0,0,0,5,0,0,11,robocall
+18883554811,2024-05-11 05:08:21,1211,2,0,+1,11,1,0,0,5,1,0,0,premium_rate
+17029745789,2024-08-12 02:29:56,1,6,0,+1,11,0,0,0,2,0,0,13,robocall
+11234567890,2024-10-30 08:20:25,2,10,0,+1,11,0,0,1,8,0,1,3,spoofed
+18725229812,2024-04-29 03:26:45,6,16,0,+1,11,0,0,0,3,0,0,2,voip_fraud
+18005656023,2024-08-18 14:17:20,1,30,0,+1,11,1,0,0,14,1,0,16,robocall
+13059741134,2024-02-20 09:53:56,105,3,0,+1,11,0,0,0,9,0,0,2,legitimate
+13056338793,2024-11-09 07:40:36,136,4,0,+1,11,0,0,0,7,1,0,0,legitimate
+10123456789,2024-09-06 05:31:43,0,7,0,+1,11,0,0,1,5,0,1,8,spoofed
+669720725096,2024-04-16 20:16:46,7,18,1,+66,12,0,0,0,20,0,1,2,spam
+15033467689,2024-08-20 19:36:20,6,47,0,+1,11,0,0,0,19,0,0,19,robocall
+16178211470,2024-08-18 01:47:23,5,10,0,+1,11,0,0,0,1,1,0,2,robocall
+16179571853,2024-12-22 09:44:42,78,4,0,+1,11,0,0,0,9,1,0,1,legitimate
+15032807784,2024-09-05 13:34:36,174,2,0,+1,11,0,0,0,13,0,0,0,legitimate
+19766944195,2024-11-06 21:51:38,76,1,0,+1,11,0,1,0,21,0,0,1,legitimate
+14153975758,2024-12-28 07:26:27,493,1,0,+1,11,0,0,0,7,1,0,0,premium_rate
+17021521716,2024-07-29 07:33:20,460,4,0,+1,11,0,0,0,7,0,0,0,legitimate
+15033200437,2024-07-11 15:44:34,74,3,0,+1,11,0,0,0,15,0,0,2,legitimate
+12025750178,2024-03-18 03:56:29,8,20,0,+1,11,0,0,0,3,0,0,1,voip_fraud
+18004708733,2024-02-02 19:18:46,501,5,0,+1,11,1,0,0,19,0,0,1,legitimate
+18778083787,2024-06-12 00:45:18,369,2,0,+1,11,1,0,0,0,0,0,2,premium_rate
+18009514601,2024-10-11 15:03:45,598,5,0,+1,11,1,0,0,15,0,0,1,legitimate
+15034666537,2024-08-19 12:01:06,564,2,0,+1,11,0,0,0,12,0,0,0,legitimate
+18002139884,2024-02-26 03:23:31,588,4,0,+1,11,1,0,0,3,0,0,0,legitimate
+17022987201,2024-08-19 00:05:18,845,1,0,+1,11,0,0,0,0,0,0,1,premium_rate
+38024361358,2024-10-18 19:02:59,12,29,1,+38,11,0,0,0,19,0,1,9,spam
+38092191428,2024-01-15 07:04:04,13,4,1,+38,11,0,0,0,7,0,1,9,spam
+15036928578,2024-01-28 16:42:19,489,5,0,+1,11,0,0,0,16,1,0,0,legitimate
+13463834646,2024-06-24 23:40:18,10,3,0,+1,11,0,0,0,23,0,0,2,voip_fraud
+19004874618,2024-06-10 18:14:28,301,3,0,+1,11,0,1,0,18,0,0,2,legitimate
+446430264884,2024-08-25 20:40:23,2,12,1,+44,12,0,0,0,20,1,1,14,spam
+17861444923,2024-03-30 01:28:46,10,15,0,+1,11,0,0,0,1,1,0,0,voip_fraud
+12025028767,2024-04-18 17:29:13,47,1,0,+1,11,0,0,0,17,0,0,2,legitimate
+19006503823,2024-07-11 15:55:19,441,2,0,+1,11,0,1,0,15,0,0,2,legitimate
+12029197594,2024-02-03 15:20:45,507,4,0,+1,11,0,0,0,15,1,0,0,legitimate
+13128382285,2024-12-06 14:30:18,575,4,0,+1,11,0,0,0,14,0,0,1,legitimate
+13124436391,2024-09-27 00:11:54,194,1,0,+1,11,0,0,0,0,0,0,1,legitimate
+13461926635,2024-07-30 11:56:51,10,14,0,+1,11,0,0,0,11,0,0,2,voip_fraud
+12129243105,2024-07-30 14:09:03,72,1,0,+1,11,0,0,0,14,0,0,1,legitimate
+13129350675,2024-04-11 19:12:49,299,5,0,+1,11,0,0,0,19,0,0,0,legitimate
+445455685,2024-10-21 04:29:39,8,17,1,+44,9,0,0,0,4,0,1,17,spam
+17136381156,2024-04-29 16:51:52,66,4,0,+1,11,0,0,0,16,0,0,2,legitimate
+14046537260,2024-12-10 22:27:49,2,38,0,+1,11,0,0,0,22,0,0,13,robocall
+8605996310980,2024-01-02 03:42:35,8,17,1,+86,13,0,0,0,3,0,1,2,spam
+15034476231,2024-10-26 03:15:30,42,5,0,+1,11,0,0,0,3,1,0,1,legitimate
+17132974670,2024-01-13 03:39:36,501,2,0,+1,11,0,0,0,3,1,0,2,legitimate
+18004630851,2024-06-05 20:57:12,0,31,0,+1,11,1,0,0,20,0,0,10,robocall
+18773148454,2024-09-04 15:38:26,270,1,0,+1,11,1,0,0,15,0,0,1,legitimate
+15033974131,2024-07-30 00:38:02,432,2,0,+1,11,0,0,0,0,0,0,0,legitimate
+18883440444,2024-05-30 02:10:54,1336,2,0,+1,11,1,0,0,2,0,0,2,premium_rate
+16175650378,2024-10-17 03:41:05,441,3,0,+1,11,0,0,0,3,0,0,1,legitimate
+17378136145,2024-04-30 19:29:20,6,16,0,+1,11,0,0,0,19,0,0,2,voip_fraud
+18071111111,2024-09-21 06:58:55,1,6,0,+1,11,0,0,1,6,1,1,17,spoofed
+19769956944,2024-07-29 08:21:53,153,4,0,+1,11,0,1,0,8,0,0,1,legitimate
+19006038538,2024-11-15 13:03:12,252,3,0,+1,11,0,1,0,13,0,0,2,legitimate
+99834642403870,2024-05-16 06:06:47,11,3,1,+99,14,0,0,0,6,0,1,0,spam
+17024447204,2024-03-13 10:15:33,0,9,0,+1,11,0,0,0,10,0,0,10,robocall
+14154855602,2024-07-22 01:30:34,379,3,0,+1,11,0,0,0,1,0,0,2,legitimate
+85591839239,2024-11-01 00:32:07,14,19,1,+85,11,0,0,0,0,0,1,9,spam
+8557665202,2024-12-16 07:22:05,6,27,1,+85,10,0,0,0,7,0,1,9,spam
+18774021979,2024-01-13 17:51:25,3,43,0,+1,11,1,0,0,17,1,0,0,robocall
+11234567890,2024-12-16 20:34:36,3,6,0,+1,11,0,0,1,20,0,1,9,spoofed
+17022316106,2024-04-14 04:53:33,266,3,0,+1,11,0,0,0,4,1,0,2,legitimate
+19768173547,2024-07-27 21:20:45,37,3,0,+1,11,0,1,0,21,1,0,0,legitimate
+8614750663841,2024-03-12 09:28:27,10,23,1,+86,13,0,0,0,9,0,1,19,spam
+17139392961,2024-02-06 15:09:30,210,3,0,+1,11,0,0,0,15,0,0,0,legitimate
+18725366346,2024-11-06 01:26:46,7,4,0,+1,11,0,0,0,1,0,0,0,voip_fraud
+14157137105,2024-12-17 00:03:57,560,3,0,+1,11,0,0,0,0,0,0,0,legitimate
+13054010565,2024-08-14 21:00:00,600,4,0,+1,11,0,0,0,21,0,0,1,legitimate
+14191111111,2024-03-07 03:16:04,1,2,0,+1,11,0,0,1,3,0,1,20,spoofed
+6212658401,2024-09-17 18:58:05,13,27,1,+62,10,0,0,0,18,0,1,14,spam
+12021372519,2024-04-10 21:24:33,1,32,0,+1,11,0,0,0,21,0,0,5,robocall
+7664342365,2024-10-16 19:33:16,5,22,1,+76,10,0,0,0,19,0,1,14,spam
+17373756790,2024-06-06 19:45:36,10,4,0,+1,11,0,0,0,19,0,0,2,voip_fraud
+14704490889,2024-06-30 02:09:00,0,13,0,+1,11,0,0,0,2,1,0,2,voip_fraud
+13057788697,2024-05-10 15:00:47,2,26,0,+1,11,0,0,0,15,0,0,13,robocall
+19762405723,2024-02-11 14:04:29,3,31,0,+1,11,0,1,0,14,1,0,1,robocall
+18008866445,2024-09-17 21:04:05,2,42,0,+1,11,1,0,0,21,0,0,15,robocall
+14042840657,2024-08-21 05:30:06,367,3,0,+1,11,0,0,0,5,0,0,2,legitimate
+70658128241,2024-06-27 12:19:47,12,4,1,+70,11,0,0,0,12,0,1,3,spam
+10123456789,2024-02-10 17:21:29,4,4,0,+1,11,0,0,1,17,1,1,19,spoofed
+9124603554686,2024-05-23 21:02:20,7,18,1,+91,13,0,0,0,21,0,1,14,spam
+626739376597,2024-11-27 05:34:03,9,3,1,+62,12,0,0,0,5,0,1,0,spam
+18002105817,2024-06-17 03:35:43,425,3,0,+1,11,1,0,0,3,0,0,1,legitimate
+18778153311,2024-02-21 02:29:36,8,6,0,+1,11,1,0,0,2,0,0,14,robocall
+19002374879,2024-06-01 05:07:29,151,5,0,+1,11,0,1,0,5,1,0,2,legitimate
+17132603174,2024-10-28 12:12:53,349,3,0,+1,11,0,0,0,12,0,0,1,legitimate
+16172982918,2024-06-20 11:33:25,6,45,0,+1,11,0,0,0,11,0,0,19,robocall
+18888009286,2024-12-26 17:45:03,580,4,0,+1,11,1,0,0,17,0,0,2,legitimate
+18669626846,2024-02-17 13:19:47,6,13,0,+1,11,1,0,0,13,1,0,13,robocall
+15033434713,2024-03-23 11:18:18,2,50,0,+1,11,0,0,0,11,1,0,5,robocall
+18005872499,2024-01-13 04:12:06,235,3,0,+1,11,1,0,0,4,1,0,0,legitimate
+16691511734,2024-06-17 14:00:53,8,19,0,+1,11,0,0,0,14,0,0,1,voip_fraud
+12021624774,2024-10-11 22:32:50,49,4,0,+1,11,0,0,0,22,0,0,2,legitimate
+16696015479,2024-10-30 02:51:49,6,20,0,+1,11,0,0,0,2,0,0,1,voip_fraud
+12123456108,2024-03-01 06:16:36,2,47,0,+1,11,0,0,1,6,0,0,4,robocall
+18774815625,2024-02-21 05:49:40,8,16,0,+1,11,1,0,0,5,0,0,1,robocall
+9150497043,2024-08-28 07:35:28,15,23,1,+91,10,0,0,0,7,0,1,15,spam
+17135805578,2024-04-18 08:50:22,276,2,0,+1,11,0,0,0,8,0,0,1,premium_rate
+18002733123,2024-08-05 18:47:41,7,16,0,+1,11,1,0,0,18,0,0,7,robocall
+9110605492585,2024-08-13 21:11:27,14,9,1,+91,13,0,0,0,21,0,1,19,spam
+17024867869,2024-01-16 03:49:28,3,14,0,+1,11,0,0,0,3,0,0,4,robocall
+14046514676,2024-02-12 23:59:19,362,2,0,+1,11,0,0,0,23,0,0,0,legitimate
+18006580243,2024-02-02 17:09:09,0,34,0,+1,11,1,0,0,17,0,0,15,robocall
+18005181553,2024-08-26 23:31:02,434,3,0,+1,11,1,0,0,23,0,0,0,legitimate
+18662910336,2024-08-19 16:00:33,536,1,0,+1,11,1,0,0,16,0,0,0,legitimate
+85504067046,2024-01-03 07:49:08,10,30,1,+85,11,0,0,0,7,0,1,12,spam
+23487800007,2024-05-31 10:38:35,10,3,1,+23,11,0,0,1,10,0,1,17,spam
+12009995859,2024-08-11 13:53:11,5,1,0,+1,11,0,0,0,13,1,1,0,spoofed
+19002999830,2024-07-26 10:24:57,1,40,0,+1,11,0,1,0,10,0,0,20,robocall
+16693025750,2024-04-22 04:52:35,4,19,0,+1,11,0,0,0,4,0,0,0,voip_fraud
+12009998725,2024-05-11 18:53:55,4,9,0,+1,11,0,0,0,18,1,1,18,spoofed
+8555973665,2024-05-04 17:44:21,15,24,1,+85,10,0,0,0,17,1,1,17,spam
+3804845198,2024-08-26 23:18:36,5,8,1,+38,10,0,0,0,23,0,1,12,spam
+447652927479,2024-12-29 08:46:14,14,23,1,+44,12,0,0,0,8,1,1,13,spam
+796474664361,2024-02-15 10:09:14,12,14,1,+79,12,0,0,0,10,0,1,4,spam
+12124681153,2024-11-06 17:31:32,70,4,0,+1,11,0,0,0,17,0,0,1,legitimate
+18667883543,2024-01-10 19:43:21,8,44,0,+1,11,1,0,0,19,0,0,17,robocall
+8601857110903,2024-02-13 09:06:49,11,16,1,+86,13,0,0,0,9,0,1,5,spam
+18009296032,2024-03-17 17:45:30,426,5,0,+1,11,1,0,0,17,1,0,1,legitimate
+18666303651,2024-04-02 12:54:28,4,9,0,+1,11,1,0,0,12,0,0,12,robocall
+6635885105076,2024-06-05 02:55:57,5,4,1,+66,13,0,0,0,2,0,1,15,spam
+16281610425,2024-09-13 04:50:45,1,16,0,+1,11,0,0,0,4,0,0,0,voip_fraud
+16281597223,2024-02-10 17:09:40,4,8,0,+1,11,0,0,0,17,1,0,2,voip_fraud
+17024852177,2024-01-25 15:38:31,282,5,0,+1,11,0,0,0,15,0,0,2,legitimate
+666183407,2024-09-10 11:44:58,4,4,1,+66,9,0,0,0,11,0,1,18,spam
+18883839807,2024-03-12 23:34:31,218,5,0,+1,11,1,0,0,23,0,0,2,legitimate
+17022518201,2024-10-15 02:16:31,8,34,0,+1,11,0,0,0,2,0,0,6,robocall
+19767908985,2024-11-07 17:06:59,522,1,0,+1,11,0,1,0,17,0,0,2,legitimate
+2348959723,2024-08-29 09:48:16,5,6,1,+23,10,0,0,0,9,0,1,14,spam
+14159165016,2024-10-15 21:44:12,1033,1,0,+1,11,0,0,0,21,0,0,1,premium_rate
+18884692340,2024-04-29 03:48:04,378,4,0,+1,11,1,0,0,3,0,0,1,legitimate
+16175981533,2024-04-09 17:53:15,417,3,0,+1,11,0,0,0,17,0,0,2,legitimate
+18778779204,2024-06-26 01:41:15,2,39,0,+1,11,1,0,0,1,0,0,13,robocall
+15039863969,2024-12-03 06:21:02,203,4,0,+1,11,0,0,0,6,0,0,1,legitimate
+9989476895,2024-02-10 11:00:33,4,18,1,+99,10,0,0,0,11,1,1,1,spam
+18002953972,2024-03-20 09:17:35,5,11,0,+1,11,1,0,0,9,0,0,4,robocall
+19009166428,2024-07-04 19:55:45,352,1,0,+1,11,0,1,0,19,0,0,0,legitimate
+12026357127,2024-06-03 06:34:02,48,4,0,+1,11,0,0,0,6,0,0,0,legitimate
+6281735594,2024-09-17 23:28:19,9,28,1,+62,10,0,0,0,23,0,1,2,spam
+17628382001,2024-04-10 00:45:57,10,19,0,+1,11,0,0,0,0,0,0,2,voip_fraud
+16695547255,2024-03-23 05:36:54,9,3,0,+1,11,0,0,0,5,1,0,2,voip_fraud
+10123456789,2024-07-14 01:27:14,3,2,0,+1,11,0,0,1,1,1,1,7,spoofed
+19767989862,2024-02-14 02:09:40,519,5,0,+1,11,0,1,0,2,0,0,1,legitimate
+18773544066,2024-08-13 03:35:59,375,3,0,+1,11,1,0,0,3,0,0,1,legitimate
+14708463257,2024-05-27 07:27:11,3,11,0,+1,11,0,0,0,7,0,0,2,voip_fraud
+19763178036,2024-02-19 05:36:22,582,1,0,+1,11,0,1,0,5,0,0,0,legitimate
+18771812330,2024-06-18 01:25:15,72,4,0,+1,11,1,0,0,1,0,0,1,legitimate
+19005993421,2024-05-04 00:42:28,433,4,0,+1,11,0,1,0,0,1,0,1,legitimate
+15035454499,2024-04-12 20:39:33,3,30,0,+1,11,0,0,0,20,0,0,5,robocall
+12009998841,2024-04-23 20:47:10,5,6,0,+1,11,0,0,0,20,0,1,15,spoofed
+15033471564,2024-11-25 11:54:38,174,2,0,+1,11,0,0,0,11,0,0,0,legitimate
+789624031,2024-12-24 06:47:25,4,6,1,+78,9,0,0,0,6,0,1,11,spam
+13329758016,2024-10-23 04:52:27,5,17,0,+1,11,0,0,0,4,0,0,1,voip_fraud
+17021986463,2024-10-08 16:15:02,7,7,0,+1,11,0,0,0,16,0,0,7,robocall
+735485984635,2024-09-28 11:34:37,14,13,1,+73,12,0,0,0,11,1,1,4,spam
+19004390570,2024-03-04 22:41:52,582,1,0,+1,11,0,1,0,22,0,0,1,legitimate
+664158855461,2024-08-16 20:24:14,14,9,1,+66,12,0,0,0,20,0,1,20,spam
+17138059307,2024-10-27 12:53:49,3,20,0,+1,11,0,0,0,12,1,0,17,robocall
+19768138021,2024-09-22 08:00:46,120,2,0,+1,11,0,1,0,8,1,0,1,legitimate
+17379608778,2024-03-09 03:01:40,9,8,0,+1,11,0,0,0,3,1,0,0,voip_fraud
+11234567890,2024-09-14 22:05:28,2,3,0,+1,11,0,0,1,22,1,1,13,spoofed
+19006192741,2024-11-06 03:56:51,180,1,0,+1,11,0,1,0,3,0,0,2,legitimate
+868578395,2024-12-18 20:21:19,3,23,1,+86,9,0,0,0,20,0,1,7,spam
+12009998345,2024-03-01 11:02:57,4,10,0,+1,11,0,0,0,11,0,1,20,spoofed
+855579995344,2024-03-31 01:45:28,12,25,1,+85,12,0,0,0,1,1,1,12,spam
+17135291618,2024-04-02 04:15:02,5,21,0,+1,11,0,0,0,4,0,0,2,robocall
+19761786584,2024-06-25 20:42:24,567,3,0,+1,11,0,1,0,20,0,0,2,legitimate
+17026305179,2024-12-29 08:47:26,144,4,0,+1,11,0,0,0,8,1,0,0,legitimate
+17021088924,2024-01-07 03:40:33,337,4,0,+1,11,0,0,0,3,1,0,2,legitimate
+18884737058,2024-02-26 13:17:01,206,2,0,+1,11,1,0,0,13,0,0,1,legitimate
+13052382992,2024-01-10 00:59:58,152,5,0,+1,11,0,0,0,0,0,0,0,legitimate
+19007672358,2024-04-29 10:22:57,1,21,0,+1,11,0,1,0,10,0,0,20,robocall
+17029745127,2024-05-20 12:05:20,7,17,0,+1,11,0,0,0,12,0,0,9,robocall
+12022510679,2024-04-29 22:23:28,0,13,0,+1,11,0,0,0,22,0,0,2,voip_fraud
+13129551534,2024-11-25 19:13:17,353,4,0,+1,11,0,0,0,19,0,0,1,legitimate
+13051545868,2024-12-03 04:05:00,152,3,0,+1,11,0,0,0,4,0,0,2,legitimate
+18888436630,2024-04-15 11:03:11,0,24,0,+1,11,1,0,0,11,0,0,11,robocall
+15036276469,2024-09-03 18:44:08,520,1,0,+1,11,0,0,0,18,0,0,1,legitimate
+18004682476,2024-01-08 17:59:40,226,2,0,+1,11,1,0,0,17,0,0,1,legitimate
+16173545152,2024-01-12 17:37:20,255,2,0,+1,11,0,0,0,17,0,0,1,legitimate
+14151096258,2024-09-08 08:52:07,4,11,0,+1,11,0,0,0,8,1,0,12,robocall
+19004022415,2024-02-18 09:29:28,47,1,0,+1,11,0,1,0,9,1,0,2,legitimate
+14560000000,2024-03-29 11:13:06,5,2,0,+1,11,0,0,1,11,0,1,13,spoofed
+14709117249,2024-02-18 16:27:10,2,18,0,+1,11,0,0,0,16,1,0,0,voip_fraud
+16171995903,2024-03-27 17:42:12,770,3,0,+1,11,0,0,0,17,0,0,2,premium_rate
+12125743807,2024-04-08 06:15:07,413,4,0,+1,11,0,0,0,6,0,0,2,legitimate
+16174629999,2024-01-18 14:49:01,420,4,0,+1,11,0,0,1,14,0,0,1,legitimate
+8555016649135,2024-10-10 02:59:57,6,17,1,+85,13,0,0,0,2,0,1,6,spam
+23456576961992,2024-01-03 20:05:17,2,24,1,+23,14,0,0,1,20,0,1,1,spam
+13054929859,2024-05-20 04:43:22,648,2,0,+1,11,0,0,0,4,0,0,1,premium_rate
+17139899774,2024-12-24 14:42:57,5,5,0,+1,11,0,0,0,14,0,0,14,robocall
+8690302684,2024-04-18 08:40:17,12,10,1,+86,10,0,0,0,8,0,1,1,spam
+18775314656,2024-01-14 14:59:52,453,3,0,+1,11,1,0,0,14,1,0,2,legitimate
+13590000000,2024-06-30 10:38:41,5,2,0,+1,11,0,0,1,10,1,1,1,spoofed
+14048117053,2024-02-23 06:34:53,475,1,0,+1,11,0,0,0,6,0,0,2,legitimate
+10123456789,2024-06-27 14:17:36,4,7,0,+1,11,0,0,1,14,0,1,6,spoofed
+13129905988,2024-06-16 08:35:34,89,4,0,+1,11,0,0,0,8,1,0,1,legitimate
+17371072120,2024-07-04 02:53:18,9,7,0,+1,11,0,0,0,2,0,0,0,voip_fraud
+17628361748,2024-01-06 20:21:33,3,5,0,+1,11,0,0,0,20,1,0,1,voip_fraud
+16283441839,2024-05-28 07:03:50,8,6,0,+1,11,0,0,0,7,0,0,2,voip_fraud
+19765058674,2024-06-25 11:35:58,497,5,0,+1,11,0,1,0,11,0,0,2,legitimate
+8632310437688,2024-12-07 21:22:52,11,23,1,+86,13,0,0,0,21,1,1,20,spam
+15034178437,2024-07-25 05:38:17,572,5,0,+1,11,0,0,0,5,0,0,1,legitimate
+18006035930,2024-08-07 22:12:38,586,5,0,+1,11,1,0,0,22,0,0,0,legitimate
+17028097082,2024-10-29 08:12:44,1493,1,0,+1,11,0,0,0,8,0,0,0,premium_rate
+12009998733,2024-11-04 01:56:47,0,3,0,+1,11,0,0,0,1,0,1,13,spoofed
+17136111313,2024-01-04 12:21:53,419,3,0,+1,11,0,0,0,12,0,0,1,legitimate
+13127665961,2024-04-23 13:59:38,51,4,0,+1,11,0,0,0,13,0,0,1,legitimate
+16178903528,2024-11-27 10:57:11,6,46,0,+1,11,0,0,0,10,0,0,11,robocall
+15031831509,2024-01-15 08:54:32,398,2,0,+1,11,0,0,0,8,0,0,1,legitimate
+14701172373,2024-12-06 15:28:20,9,8,0,+1,11,0,0,0,15,0,0,0,voip_fraud
+749567867,2024-10-11 16:55:04,15,8,1,+74,9,0,0,0,16,0,1,5,spam
+17132225424,2024-04-01 21:10:41,7,39,0,+1,11,0,0,0,21,0,0,3,robocall
+10123456789,2024-09-18 22:22:56,2,8,0,+1,11,0,0,1,22,0,1,7,spoofed
+18002439596,2024-06-13 15:20:37,378,1,0,+1,11,1,0,0,15,0,0,1,legitimate
+855440807293,2024-11-21 11:24:37,8,25,1,+85,12,0,0,0,11,0,1,5,spam
+17132566400,2024-06-27 14:01:37,399,4,0,+1,11,0,0,0,14,0,0,1,legitimate
+12029248484,2024-06-13 07:21:17,81,5,0,+1,11,0,0,0,7,0,0,0,legitimate
+18664777052,2024-06-05 03:33:05,3,44,0,+1,11,1,0,0,3,0,0,20,robocall
+14154076313,2024-12-12 15:57:30,0,18,0,+1,11,0,0,0,15,0,0,12,robocall
+17265293273,2024-12-17 00:39:44,7,8,0,+1,11,0,0,0,0,0,0,0,voip_fraud
+445342183,2024-05-01 06:30:05,12,24,1,+44,9,0,0,0,6,0,1,17,spam
